,Type,Primary wire,width primary,height primary,Secondary wire,width secondary,height secondary,Stack mm,Tongue mm,wl mm,ww mm,Total Built,Core Loss,Copper Loss,Temperature rise Cu,Temperature rise Fe,Core weight,Conductor weight,Cost,Primary turns,Secondary turns,MTL Primary,MTL Secondary,TPL Primary,TPL Secondary,Length primary,Length secondary,Resistance primary,Resistance secondary,Cu surface area,Core surface area,Weight of Cu kg,Weight of Fe
2668,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,125.0,130.0,40.0,18.2,117.178425,74.5119697542533,58.64491673187974,29.971931007914158,78.11895,7.283425499999999,26448.991725,47,47,57,60,24,24,2679,2820,0.030004799999999998,0.031584,878.28,3113.0,7.283425499999999,78.11895
1711,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,140.0,130.0,25.0,18.2,117.178425,74.5119697542533,58.64491673187974,29.665281201246593,78.11895,7.283425499999999,26448.991725,47,47,57,60,24,24,2679,2820,0.030004799999999998,0.031584,878.28,3152.0,7.283425499999999,78.11895
2651,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,125.0,140.0,30.0,18.2,117.178425,74.5119697542533,55.16273943392891,30.19645139449322,78.11895,7.283425499999999,26448.991725,47,47,57,60,26,26,2679,2820,0.030004799999999998,0.031584,945.84,3085.0,7.283425499999999,78.11895
2662,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,125.0,135.0,35.0,18.2,117.178425,74.5119697542533,56.84495018164462,30.08372817732804,78.11895,7.283425499999999,26448.991725,47,47,57,60,25,25,2679,2820,0.030004799999999998,0.031584,912.06,3099.0,7.283425499999999,78.11895
2632,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,125.0,145.0,25.0,18.2,117.178425,74.5119697542533,53.58677405601603,30.310112585059226,78.11895,7.283425499999999,26448.991725,47,47,57,60,27,27,2679,2820,0.030004799999999998,0.031584,979.62,3071.0,7.283425499999999,78.11895
3905,S/U,5x3,5.3,3.3,5x3,5.3,3.3,165.0,120.0,120.0,25.0,18.2,119.09640599999997,71.13799621928166,57.502543494205135,31.138687600877308,79.39760399999999,6.953625,26455.344749999997,42,42,61,64,22,22,2562,2688,0.0286944,0.030105599999999996,858.72,3021.0,6.953625,79.39760399999999
2689,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,130.0,120.0,30.0,25.199999999999996,115.66900799999999,77.28973913043478,59.79119810006413,30.141366910766344,77.11267199999999,7.5549479999999996,26455.368599999998,46,46,60,64,22,22,2760,2944,0.030911999999999995,0.0329728,889.9199999999998,3052.0,7.5549479999999996,77.11267199999999
465,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,215.0,30.0,18.2,109.35896399999999,88.64471833648392,48.89833664600364,28.042428423035823,72.905976,8.664878999999999,26458.129049999996,63,64,50,53,40,40,3150,3392,0.03527999999999999,0.037990399999999994,1302.04,3149.0,8.664878999999999,72.905976
432,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,220.0,25.0,18.2,109.35896399999999,88.64471833648392,47.97855011515033,28.123599839967653,72.905976,8.664878999999999,26458.129049999996,63,64,50,53,41,41,3150,3392,0.03527999999999999,0.037990399999999994,1332.32,3138.0,8.664878999999999,72.905976
339,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,130.0,200.0,25.0,18.2,109.98883349999998,87.52006049149338,50.673624593477186,27.876314139184025,73.32588899999999,8.554945499999999,26458.670475,61,62,51,54,37,37,3111,3348,0.0348432,0.0374976,1231.2,3190.0,8.554945499999999,73.32588899999999
370,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,130.0,195.0,30.0,18.2,109.98883349999998,87.52006049149338,51.744495515996164,27.80075083074974,73.32588899999999,8.554945499999999,26458.670475,61,62,51,54,36,36,3111,3348,0.0348432,0.0374976,1200.42,3200.5,8.554945499999999,73.32588899999999
391,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,130.0,190.0,35.0,18.2,109.98883349999998,87.52006049149338,52.866708478080106,27.725638842225276,73.32588899999999,8.554945499999999,26458.670475,61,62,51,54,35,35,3111,3348,0.0348432,0.0374976,1169.64,3211.0,8.554945499999999,73.32588899999999
558,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,125.0,200.0,30.0,18.2,110.7946125,86.09730056710774,49.992222035560765,28.176283427459747,73.863075,8.415873,26460.8481,60,61,51,54,37,37,3060,3294,0.034272,0.036892799999999996,1231.2,3172.0,8.415873,73.863075
528,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,125.0,205.0,25.0,18.2,110.7946125,86.09730056710774,48.98290384162476,28.257249042469432,73.863075,8.415873,26460.8481,60,61,51,54,38,38,3060,3294,0.034272,0.036892799999999996,1261.98,3161.0,8.415873,73.863075
